mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	1026		articStaccatoAbove				
77	77	228	228	0.0	0	0	Dynamic	3/4	1	1	0					f					
77	77	228	228	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1027						
77	77	229	229	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1028						
77	77	459/2	459/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1029				142		
77	77	919/4	919/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1030				142		
77	77	230	230	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1031				142		
77	77	921/4	921/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1032				142		
77	77	461/2	461/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1033				142		
77	77	923/4	923/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1034						
77	77	228	228	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1035						
77	77	457/2	457/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1036						
77	77	229	229	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1037						
77	77	459/2	459/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1038						
77	77	230	230	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1039						
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1040						
77	77	228	228	0.0	0	0	Dynamic	3/4	3	1	0					f					
77	77	228	228	0.0	0	0	Dynamic	3/4	3	1	0					f					
77	77	228	228	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1041						
77	77	457/2	457/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1042						
77	77	229	229	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1043						
77	77	459/2	459/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1044						
77	77	230	230	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1045						
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1046						
77	77	228	228	0.0	0	0	Dynamic	3/4	4	1	0					f					
77	77	228	228	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1047						
78	78	231	231	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1048		articStaccatoAbove				
78	78	925/4	925/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1049		articStaccatoAbove				
78	78	463/2	463/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1050		articStaccatoAbove				
78	78	927/4	927/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1051		articStaccatoAbove				
78	78	232	232	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1052						
78	78	929/4	929/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1053		articStaccatoAbove				
78	78	465/2	465/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1054		articStaccatoAbove				
78	78	931/4	931/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1055		articStaccatoAbove				
78	78	233	233	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1056		articStaccatoAbove				
78	78	933/4	933/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1057		articStaccatoAbove				
78	78	467/2	467/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1058		articStaccatoAbove				
78	78	935/4	935/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1059		articStaccatoAbove				
78	78	231	231	0.0	0	0	Dynamic	3/4	2	1	0					fp					
78	78	231	231	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1060		articStaccatoBelow				
78	78	232	232	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1061		articStaccatoBelow				
78	78	231	231	0.0	0	0	Dynamic	3/4	3	1	0					fp					
78	78	231	231	0.0	0	0	Dynamic	3/4	3	1	0					fp					
78	78	231	231	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1062		articStaccatoBelow				
78	78	232	232	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1063		articStaccatoAbove				
78	78	231	231	0.0	0	0	Dynamic	3/4	4	1	0					fp					
78	78	231	231	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1064		articStaccatoAbove				
78	78	232	232	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1065		articStaccatoAbove				
79	79	234	234	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1066						
79	79	937/4	937/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1067						
79	79	469/2	469/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1068						
79	79	939/4	939/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1069						
79	79	235	235	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1070						
79	79	941/4	941/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1071						
79	79	471/2	471/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1072						
79	79	943/4	943/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1073						
79	79	236	236	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1074						
79	79	945/4	945/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1075						
79	79	473/2	473/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1076						
79	79	947/4	947/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1077						
80	80	237	237	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1078						
80	80	949/4	949/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1079						
80	80	475/2	475/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1080						
80	80	951/4	951/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1081						
80	80	238	238	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1082						
80	80	953/4	953/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1083						
80	80	477/2	477/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1084						
80	80	955/4	955/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1085						
80	80	239	239	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1086						
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1087						
80	80	479/2	479/2	0.0	5/8	5/8	StaffText	3/4	1	1	0							<b><i>Cresc.</i></b>			
80	80	479/2	479/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1088						
80	80	959/4	959/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1089						
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1090						
80	80	479/2	479/2	0.0	5/8	5/8	StaffText	3/4	2	1	0							<b><i>Cresc.</i></b>			
80	80	479/2	479/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1091						
80	80	959/4	959/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1092						
80	80	957/4	957/4	0.0	9/16	9/16	StaffText	3/4	3	1	0							<b><i>Cresc.</i></b>			
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	1093						
80	80	479/2	479/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	1094						
80	80	959/4	959/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1095						
80	80	957/4	957/4	0.0	9/16	9/16	StaffText	3/4	4	1	0							<b><i>Cresc.</i></b>			
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	1096						
80	80	479/2	479/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	1097						
80	80	959/4	959/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1098						
81	81	240	240	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1099						
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1100						
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1101						
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1102						
81	81	241	241	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1103						
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1104						
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1105						
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1106						
81	81	242	242	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1107						
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1108						
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1109						
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1110						
81	81	240	240	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1111						
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1112						
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1113						
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1114						
81	81	241	241	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1115						
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1116						
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1117						
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1118						
81	81	242	242	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1119						
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1120						
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1121						
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1122						
81	81	240	240	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	1123						
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	1124						
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	1125						
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1126						
81	81	241	241	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	1127						
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	1128						
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	1129						
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1130						
81	81	242	242	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	1131						
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	1132						
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	1133						
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1134						
81	81	240	240	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	1135						
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	1136						
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	1137						
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	1138						
81	81	241	241	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	1139						
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	1140						
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	1141						
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1142						
81	81	242	242	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	1143						
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	1144						
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	1145						
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1146						
82	82	243	243	0.0	0	0	Dynamic	3/4	1	1	0					f					
82	82	243	243	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1147						
82	82	243	243	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	1148						
82	82	489/2	489/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1149				143		
82	82	979/4	979/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1150				143		
82	82	245	245	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1151				143		
82	82	981/4	981/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1152				143		
82	82	491/2	491/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1153				143		
82	82	983/4	983/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1154						
82	82	243	243	0.0	0	0	Dynamic	3/4	3	1	0					f					
82	82	243	243	0.0	0	0	Dynamic	3/4	3	1	0					f					
82	82	243	243	1.5	0	0	Chord	3/4	3	1	3/8		1/4	3/2	1155						
82	82	489/2	489/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	1156				144		
82	82	979/4	979/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1157				144		
82	82	245	245	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	1158				144		
82	82	981/4	981/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	1159				144		
82	82	491/2	491/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	1160				144		
82	82	983/4	983/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1161						
82	82	243	243	0.0	0	0	Dynamic	3/4	4	1	0					f					
82	82	243	243	1.5	0	0	Chord	3/4	4	1	3/8		1/4	3/2	1162						
82	82	489/2	489/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	1163				145		
82	82	979/4	979/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1164				145		
82	82	245	245	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	1165				145		
82	82	981/4	981/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	1166				145		
82	82	491/2	491/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	1167				145		
82	82	983/4	983/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1168						
83	83	246	246	0.0	0	0	Chord	3/4	1	1	0	grace16after	1/16	1	1169						
83	83	246	246	0.0	0	0	Chord	3/4	1	1	0	grace16after	1/16	1	1170						
83	83	246	246	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1171		ornamentTrill				
83	83	246	246	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1172						
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1173						
83	83	247	247	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1174						
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1175						
83	83	248	248	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1176						
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1177						
83	83	246	246	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1178						
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1179						
83	83	247	247	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1180						
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1181						
83	83	248	248	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1182						
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1183						
83	83	246	246	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	1184						
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	1185						
83	83	247	247	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	1186						
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	1187						
83	83	248	248	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1188						
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	1189						
84	84	249	249	0.0	0	0	Dynamic	3/4	1	1	0					fp					
84	84	249	249	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1190		articStaccatoAbove				
84	84	250	250	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1191				146		
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1192						
84	84	249	249	0.0	0	0	Dynamic	3/4	2	1	0					fp					
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1193		articStaccatoAbove				
84	84	250	250	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1194				147		
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1195						
84	84	249	249	0.0	0	0	Dynamic	3/4	3	1	0					fp					
84	84	249	249	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1196		articStaccatoAbove				
84	84	250	250	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	1197				148		
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1198						
84	84	249	249	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1199		articStaccatoBelow				
85	85	252	252	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1200				149		
85	85	505/2	505/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1201						
85	85	253	253	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1202				150		
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1203						
85	85	254	254	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1204				151		
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1205						
85	85	252	252	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1206				152		
85	85	505/2	505/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1207						
85	85	253	253	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1208				153		
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1209						
85	85	254	254	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1210				154		
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1211						
85	85	252	252	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1212				155		
85	85	505/2	505/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1213						
85	85	253	253	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1214				156		
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1215						
85	85	254	254	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1216				157		
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1217						
86	86	255	255	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1218				158		
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1219						
86	86	256	256	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1220				159		
86	86	513/2	513/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1221						
86	86	257	257	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1222				160		
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1223						
86	86	255	255	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1224				161		
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1225						
86	86	256	256	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1226				162		
86	86	513/2	513/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1227						
86	86	257	257	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1228				163		
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1229						
86	86	255	255	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1230				164		
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1231						
86	86	256	256	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1232				165		
86	86	513/2	513/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1233						
86	86	257	257	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1234				166		
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1235						
87	87	258	258	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1236				167		
87	87	517/2	517/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1237						
87	87	259	259	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1238						
87	87	258	258	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1239				168		
87	87	517/2	517/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1240						
87	87	259	259	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1241						
87	87	258	258	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1242				169		
87	87	517/2	517/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1243						
87	87	259	259	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1244						
89	89	264	264	0.0	0	0	Dynamic	3/4	1	1	0					p					
89	89	264	264	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1245				170		
89	89	531/2	531/2	0.0	3/8	3/8	StaffText	3/4	1	1	0							<b><i>Cresc.</i></b>	170		
89	89	531/2	531/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1246				170		
89	89	1063/4	1063/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1247						
89	89	266	266	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1248		articStaccatoAbove				
89	89	533/2	533/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1249		articStaccatoAbove				
89	89	264	264	0.0	0	0	Dynamic	3/4	2	1	0					p					
89	89	264	264	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1250						
89	89	267	267	0.0	3/4	3/4	StaffText	3/4	2	1	0							<b><i>Cresc.</i></b>			
89	89	264	264	0.0	0	0	Dynamic	3/4	3	1	0					p					
89	89	264	264	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1251						
89	89	267	267	0.0	3/4	3/4	StaffText	3/4	3	1	0							<b><i>Cresc.</i></b>			
89	89	264	264	0.0	0	0	Dynamic	3/4	4	1	0					p					
89	89	264	264	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1252						
89	89	267	267	0.0	3/4	3/4	StaffText	3/4	4	1	0							<b><i>Cresc.</i></b>			
90	90	267	267	0.0	0	0	Dynamic	3/4	1	1	0					fp					
90	90	267	267	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1253				171		
90	90	267	267	0.0	0	0	Dynamic	3/4	2	1	0					fp					
90	90	267	267	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1254				172		
90	90	267	267	0.0	0	0	Dynamic	3/4	3	1	0					fp					
90	90	267	267	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1255				173		
90	90	267	267	0.0	0	0	Dynamic	3/4	4	1	0					fp					
90	90	267	267	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1256				174		
91	91	270	270	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1257				171		
91	91	271	271	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1258		articStaccatoAbove				
91	91	272	272	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1259		articStaccatoAbove				
91	91	270	270	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1260				172		
91	91	271	271	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1261		articStaccatoAbove				
91	91	272	272	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1262		articStaccatoBelow				
91	91	270	270	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1263				173		
91	91	271	271	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1264		articStaccatoAbove				
91	91	272	272	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1265		articStaccatoAbove				
91	91	270	270	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1266				174		
91	91	271	271	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1267		articStaccatoAbove				
91	91	272	272	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1268		articStaccatoBelow				
92	92	273	273	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1269		articStaccatoAbove				
92	92	274	274	0.0	1/4	1/4	Dynamic	3/4	1	1	0					fp					
92	92	274	274	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1270				175		
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1271						
92	92	273	273	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1272		articStaccatoBelow				
92	92	274	274	0.0	1/4	1/4	Dynamic	3/4	2	1	0					fp					
92	92	274	274	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1273				176		
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1274						
92	92	273	273	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1275		articStaccatoAbove				
92	92	274	274	0.0	1/4	1/4	Dynamic	3/4	3	1	0					fp					
92	92	274	274	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	1276				177		
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1277						
92	92	273	273	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1278		articStaccatoBelow				
