mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
19	19	80	80	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	225									
19	19	81	81	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	226									
19	19	79	79	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	227									
19	19	80	80	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	228									
19	19	81	81	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	229									
19	19	79	79	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	230									
19	19	80	80	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	231									
19	19	81	81	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	232									
20	20	82	82	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	233									
20	20	83	83	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	234									
20	20	84	84	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	235									
20	20	85	85	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
20	20	85	85	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	236									
20	20	85	85	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	237									
20	20	86	86	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	238									
20	20	87	87	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	239									
20	20	85	85	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	240									
20	20	86	86	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	241									
20	20	87	87	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	242									
20	20	85	85	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	243									
20	20	86	86	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	244									
20	20	87	87	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	245									
20	20	85	85	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	246									
20	20	86	86	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	247									
20	20	87	87	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	248									
21	21	88	88	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	249									
21	21	89	89	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	250									
21	21	90	90	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	251									
21	21	91	91	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
21	21	91	91	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	252									
21	21	91	91	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	253									
21	21	92	92	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	254									
21	21	93	93	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	255									
21	21	91	91	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	256									
21	21	92	92	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	257									
21	21	93	93	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	258									
21	21	91	91	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	259									
21	21	92	92	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	260									
21	21	93	93	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	261									
21	21	91	91	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	262									
21	21	92	92	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	263									
21	21	93	93	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	264									
22	22	94	94	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	265									
22	22	95	95	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	266									
22	22	96	96	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	267									
22	22	97	97	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
22	22	97	97	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	268									
22	22	97	97	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	269									
22	22	98	98	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	270									
22	22	99	99	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	271									
22	22	97	97	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	272									
22	22	98	98	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	273									
22	22	99	99	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	274									
22	22	97	97	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	275									
22	22	98	98	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	276									
22	22	99	99	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	277									
22	22	97	97	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	278									
22	22	98	98	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	279									
22	22	99	99	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	280									
23	23	100	100	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	281									
23	23	101	101	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	282									
23	23	102	102	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	283									
23	23	103	103	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	284									
23	23	104	104	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	285									
23	23	105	105	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	286									
23	23	103	103	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	287									
23	23	104	104	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	288									
23	23	105	105	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	289									
23	23	103	103	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	290									
23	23	104	104	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	291									
23	23	105	105	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	292									
23	23	103	103	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	293									
23	23	104	104	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	294									
23	23	105	105	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	295									
24	24		106	1.0	1	0	0	Chord	6/4	1	1	1/4		1/4	1	296									
24	24		106	0.0	1	0	0	Dynamic	6/4	2	1	0					p								
24	24		106	1.0	1	0	0	Chord	6/4	2	1	1/4		1/4	1	297									
24	24		109	1.0	1	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	298									
24	24		110	1.0	1	1	1	Chord	6/4	2	1	1/4		1/4	1	299									
24	24		111	1.0	1	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	300									
24	24		106	0.0	1	0	0	Dynamic	6/4	3	1	0					p								
24	24		106	1.0	1	0	0	Chord	6/4	3	1	1/4		1/4	1	301									
24	24		109	1.0	1	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	302									
24	24		110	1.0	1	1	1	Chord	6/4	3	1	1/4		1/4	1	303									
24	24		111	1.0	1	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	304									
24	24		106	0.0	1	0	0	Dynamic	6/4	4	1	0					p								
24	24		106	1.0	1	0	0	Chord	6/4	4	1	1/4		1/4	1	305									
24	24		109	1.0	1	3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	306									
24	24		110	1.0	1	1	1	Chord	6/4	4	1	1/4		1/4	1	307									
24	24		111	1.0	1	5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	308									
25	25		112	1.0	1	0	0	Chord	6/4	1	1	1/4		1/4	1	309									
25	25		112	0.0	1	0	0	Dynamic	6/4	2	1	0					p								
25	25		112	1.0	1	0	0	Chord	6/4	2	1	1/4		1/4	1	310									
25	25		115	1.0	1	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	311									
25	25		116	1.0	1	1	1	Chord	6/4	2	1	1/4		1/4	1	312									
25	25		117	1.0	1	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	313									
25	25		112	0.0	1	0	0	Dynamic	6/4	3	1	0					p								
25	25		112	1.0	1	0	0	Chord	6/4	3	1	1/4		1/4	1	314									
25	25		115	1.0	1	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	315									
25	25		116	1.0	1	1	1	Chord	6/4	3	1	1/4		1/4	1	316									
25	25		117	1.0	1	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	317									
25	25		112	0.0	1	0	0	Dynamic	6/4	4	1	0					p								
25	25		112	1.0	1	0	0	Chord	6/4	4	1	1/4		1/4	1	318									
25	25		115	1.0	1	3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	319									
25	25		116	1.0	1	1	1	Chord	6/4	4	1	1/4		1/4	1	320									
25	25		117	1.0	1	5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	321									
26	26	106	118	0.0		0	0	Dynamic	6/4	1	1	0					p								
26	26	106	118	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	322									
26	26	107	119	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	323									
26	26	108	120	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	324									
26	26	109	121	0.0		3/4	3/4	StaffText	6/4	1	1	0							<i>cresc.</i>						
26	26	109	121	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	325									
26	26	109	121	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	326									
26	26	110	122	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	327									
26	26	111	123	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	328									
26	26	109	121	0.0		3/4	3/4	StaffText	6/4	2	1	0							<i>cresc.</i>						
26	26	109	121	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	329									
26	26	110	122	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	330									
26	26	111	123	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	331									
26	26	109	121	0.0		3/4	3/4	StaffText	6/4	3	1	0							<i>cresc.</i>						
26	26	109	121	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	332									
26	26	110	122	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	333									
26	26	111	123	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	334									
26	26	109	121	0.0		3/4	3/4	StaffText	6/4	4	1	0							<i>cresc.</i>						
26	26	109	121	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	335									
26	26	110	122	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	336									
26	26	111	123	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	337									
27	27	112	124	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	338									
27	27	113	125	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	339									
27	27	114	126	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	340									
27	27	115	127	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	341									
27	27	115	127	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	342									
27	27	116	128	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	343									
27	27	117	129	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	344									
27	27	115	127	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	345									
27	27	116	128	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	346									
27	27	117	129	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	347									
27	27	115	127	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	348									
27	27	116	128	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	349									
27	27	117	129	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	350									
27	27	115	127	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	351									
27	27	116	128	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	352									
27	27	117	129	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	353									
28	28	118	130	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	354									
28	28	119	131	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	355									
28	28	120	132	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	356									
28	28	121	133	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	357									
28	28	121	133	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	358									
28	28	122	134	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	359									
28	28	123	135	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	360									
28	28	121	133	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	361									
28	28	122	134	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	362									
28	28	123	135	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	363									
28	28	121	133	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	364									
28	28	122	134	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	365									
28	28	123	135	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	366									
28	28	121	133	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	367									
28	28	122	134	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	368									
28	28	123	135	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	369									
29	29	124	136	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	370									
29	29	125	137	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	371									
29	29	126	138	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	372									
29	29	127	139	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	373									
29	29	127	139	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	374									
29	29	128	140	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	375									
29	29	129	141	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	376									
29	29	127	139	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	377									
29	29	128	140	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	378									
29	29	129	141	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	379									
29	29	127	139	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	380									
29	29	128	140	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	381									
29	29	129	141	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	382									
29	29	127	139	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	383									
29	29	128	140	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	384									
29	29	129	141	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	385									
30	30	130	142	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	386									
30	30	131	143	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	387									
30	30	132	144	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	388									
30	30	133	145	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	389									
30	30	133	145	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	390									
30	30	134	146	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	391									
30	30	135	147	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	392									
30	30	133	145	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	393									
30	30	134	146	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	394									
30	30	135	147	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	395									
30	30	133	145	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	396									
30	30	134	146	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	397									
30	30	135	147	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	398									
30	30	133	145	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	399									
30	30	134	146	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	400									
30	30	135	147	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	401									
31	31	136	148	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	402									
31	31	137	149	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	403									
31	31	138	150	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	404									
31	31	139	151	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	405									
31	31	139	151	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	406									
31	31	140	152	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	407									
31	31	141	153	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	408									
31	31	139	151	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	409									
31	31	140	152	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	410									
31	31	141	153	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	411									
31	31	139	151	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	412									
31	31	140	152	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	413									
31	31	141	153	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	414									
31	31	139	151	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	415									
31	31	140	152	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	416									
31	31	141	153	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	417									
32	32	142	154	0.0		0	0	Dynamic	6/4	1	1	0					f								
32	32	142	154	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	418									
32	32	143	155	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	419									
32	32	144	156	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	420									
32	32	145	157	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	421									
32	32	146	158	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	422									
32	32	147	159	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	423									
32	32	142	154	0.0		0	0	Dynamic	6/4	2	1	0					f								
32	32	142	154	1.0		0	0	Chord	6/4	2	1	1/4		1/4	1	424									
32	32	145	157	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	425									
32	32	142	154	1.0		0	0	Chord	6/4	3	1	1/4		1/4	1	426									
32	32	145	157	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	427									
32	32	142	154	0.0		0	0	Dynamic	6/4	4	1	0					f								
32	32	142	154	0.0		0	0	Dynamic	6/4	4	1	0					f								
32	32	142	154	1.0		0	0	Chord	6/4	4	1	1/4		1/4	1	428									
32	32	145	157	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	429									
33	33	148	160	0.0		0	0	Dynamic	6/4	1	1	0					pp								
33	33	148	160	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	430									
33	33	149	161	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	431									
33	33	150	162	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	432									
33	33	151	163	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	433									
33	33	151	163	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	434									
33	33	152	164	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	435									
33	33	153	165	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	436									
33	33	148	160	0.0		0	0	Dynamic	6/4	2	1	0					pp								
33	33	151	163	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	437									
33	33	152	164	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	438									
33	33	153	165	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	439									
33	33	148	160	0.0		0	0	Dynamic	6/4	3	1	0					pp								
33	33	151	163	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	440									
33	33	152	164	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	441									
33	33	153	165	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	442									
33	33	148	160	0.0		0	0	Dynamic	6/4	4	1	0					pp								
33	33	151	163	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	443									
33	33	152	164	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	444									
33	33	153	165	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	445									
34	34	154	166	0.0		0	0	Dynamic	6/4	1	1	0					pp								
34	34	154	166	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	446									
34	34	155	167	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	447									
34	34	156	168	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	448									
34	34	157	169	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	449									
34	34	157	169	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	450									
34	34	158	170	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	451									
34	34	159	171	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	452									
34	34	154	166	0.0		0	0	Dynamic	6/4	2	1	0					pp								
34	34	157	169	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	453									
34	34	158	170	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	454									
34	34	159	171	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	455									
34	34	154	166	0.0		0	0	Dynamic	6/4	3	1	0					pp								
34	34	157	169	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	456									
34	34	158	170	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	457									
34	34	159	171	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	458									
34	34	154	166	0.0		0	0	Dynamic	6/4	4	1	0					pp								
34	34	157	169	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	459									
34	34	158	170	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	460									
34	34	159	171	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	461									
35	35	160	172	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	462									
35	35	161	173	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	463									
35	35	162	174	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	464									
35	35	163	175	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	465									
35	35	163	175	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	466									
35	35	164	176	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	467									
35	35	165	177	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	468									
35	35	163	175	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	469									
35	35	164	176	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	470									
35	35	165	177	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	471									
35	35	163	175	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	472									
35	35	164	176	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	473									
35	35	165	177	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	474									
35	35	163	175	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	475									
35	35	164	176	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	476									
35	35	165	177	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	477									
36	36	166	178	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	478									
36	36	167	179	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	479									
36	36	168	180	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	480									
36	36	169	181	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	481									
36	36	170	182	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	482									
36	36	171	183	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	483									
36	36	169	181	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	484									
36	36	170	182	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	485									
36	36	171	183	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	486									
36	36	169	181	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	487									
36	36	170	182	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	488									
36	36	171	183	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	489									
36	36	169	181	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	490									
36	36	170	182	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	491									
36	36	171	183	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	492									
37	37	172	184	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	493									
37	37	173	185	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	494									
37	37	174	186	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	495									
37	37	175	187	0.0		3/4	3/4	StaffText	6/4	1	1	0							<i>cresc.</i>						
37	37	175	187	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	496									
37	37	175	187	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	497									
37	37	176	188	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	498									
37	37	177	189	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	499									
37	37	175	187	0.0		3/4	3/4	StaffText	6/4	2	1	0							<i>cresc.</i>						
37	37	175	187	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	500									
37	37	176	188	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	501									
37	37	177	189	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	502									
37	37	175	187	0.0		3/4	3/4	StaffText	6/4	3	1	0							<i>cresc.</i>						
37	37	175	187	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	503									
37	37	176	188	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	504									
37	37	177	189	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	505									
37	37	175	187	0.0		3/4	3/4	StaffText	6/4	4	1	0							<i>cresc.</i>						
37	37	175	187	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	506									
37	37	176	188	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	507									
37	37	177	189	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	508									
38	38	178	190	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	509									
38	38	179	191	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	510									
38	38	180	192	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	511									
38	38	181	193	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	512									
38	38	181	193	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	513									
38	38	182	194	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	514									
