mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
270	268	1006	1008	0.5	0	0	2/4	4	1		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii			+	0	0	3, 7, 11	1	3	3
270	268	2013/2	2017/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
270	268	1007	1009	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
270	268	2015/2	2019/2	1.0	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	269	2017/2	2021/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
271	269	1009	1011	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
271	269	2019/2	2023/2	3.0	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	271	2025/2	2029/2	0.5	1/8	1/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	271	1013	1015	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
273	271	2027/2	2031/2	2.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
275	273	1016	1018	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
276	274	1018	1020	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
276	274	1019	1021	1.0	1/4	1/4	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
277	275	1020	1022	1.0	0	0	2/4	4	1		V7/iv	A	I		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
277	275	1021	1023	1.5	1/4	1/4	2/4	4	1		iv	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
278	276	2045/2	2049/2	0.5	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
278	276	1023	1025	1.0	1/4	1/4	2/4	4	1		I6\\	A	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
